timestamp_s,Ia,Ib,Ic,Vdc,theta
1773984543.312485,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.319536,0.000000,-0.000000,-0.000000,9.980000,4.580000
1773984543.347418,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.347418,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.360357,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.360357,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.375967,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.391887,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.391887,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.407596,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.424496,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.424496,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.440088,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.440088,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.454633,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984543.470605,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.470605,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.488090,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.504423,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.504423,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.518372,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.518372,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.532987,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.551887,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.551887,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.568372,-0.000000,-0.000000,0.000000,9.970000,4.580000
