t_s,Ia,Ib,Ic,Vdc,theta,enc_angle
1774332907.163032,-0.44000,0.32000,0.11000,23.96000,1.16080,0.00070
1774332907.163032,-0.42000,0.37000,0.04000,23.94000,1.22360,0.00070
1774332907.163032,-0.41000,0.38000,0.03000,23.94000,1.28650,0.00070
1774332907.163032,-0.41000,0.37000,0.03000,23.94000,1.34930,0.00070
1774332907.163032,-0.41000,0.37000,0.04000,23.94000,1.41210,0.00070
1774332907.163032,-0.43000,0.38000,0.04000,23.96000,1.47500,0.00070
1774332907.163032,-0.49000,0.44000,0.04000,23.93000,1.53780,0.00070
1774332907.163032,-0.53000,0.49000,0.04000,23.94000,1.60060,0.00070
1774332907.163032,-0.58000,0.54000,0.03000,23.93000,1.66350,0.00070
1774332907.164040,-0.58000,0.56000,0.02000,23.94000,1.72630,0.00070
1774332907.164040,-0.60000,0.58000,0.01000,23.94000,1.78910,0.00070
1774332907.170044,-0.59000,0.58000,0.00000,23.94000,1.85200,0.00070
1774332907.170044,-0.56000,0.56000,0.00000,23.94000,1.91480,0.00070
1774332907.170044,-0.53000,0.54000,-0.01000,23.94000,1.97760,0.00070
1774332907.170044,-0.49000,0.51000,-0.01000,23.94000,2.04050,0.00070
1774332907.170044,-0.40000,0.49000,-0.09000,23.94000,2.10330,0.00070
1774332907.170044,-0.26000,0.50000,-0.23000,23.96000,2.16610,0.00070
1774332907.170044,-0.14000,0.51000,-0.36000,23.94000,2.22900,0.00070
1774332907.170044,-0.06000,0.51000,-0.45000,23.96000,2.29180,0.00070
1774332907.170044,-0.05000,0.55000,-0.49000,23.96000,2.35460,0.00070
1774332907.170044,-0.04000,0.57000,-0.53000,23.94000,2.41750,0.00070
1774332907.170044,-0.03000,0.60000,-0.57000,23.94000,2.48030,0.00070
1774332907.170044,-0.02000,0.63000,-0.61000,23.94000,2.54310,0.00070
1774332907.170044,-0.02000,0.64000,-0.62000,23.93000,2.60600,0.00070
1774332907.170044,-0.01000,0.65000,-0.64000,23.94000,2.66880,0.00070
1774332907.170044,0.00000,0.64000,-0.63000,23.94000,2.73160,0.00070
1774332907.170044,-0.01000,0.65000,-0.63000,23.94000,2.79450,0.00070
1774332907.210094,-0.01000,0.63000,-0.61000,23.94000,2.85730,0.00070
1774332907.210094,-0.01000,0.60000,-0.58000,23.94000,2.92010,0.00070
1774332907.210094,0.00000,0.56000,-0.56000,23.96000,2.98300,0.00070
1774332907.210094,0.00000,0.52000,-0.52000,23.94000,3.04580,0.00070
1774332907.210094,0.03000,0.46000,-0.50000,23.94000,3.10860,0.00070
1774332907.210094,0.14000,0.35000,-0.49000,23.94000,3.17150,0.00070
1774332907.210094,0.24000,0.24000,-0.48000,23.94000,3.23430,0.00070
1774332907.210094,0.34000,0.14000,-0.49000,23.94000,3.29710,0.00070
1774332907.210094,0.42000,0.05000,-0.48000,23.94000,3.36000,0.00070
1774332907.210094,0.45000,0.04000,-0.50000,23.94000,3.42280,0.00070
1774332907.210094,0.49000,0.04000,-0.54000,23.94000,3.48560,0.00070
1774332907.210094,0.53000,0.04000,-0.57000,23.94000,3.54850,0.00070
1774332907.210094,0.57000,0.03000,-0.61000,23.94000,3.61130,0.00070
1774332907.211097,0.59000,0.03000,-0.62000,23.94000,3.67410,0.00070
1774332907.211097,0.60000,0.02000,-0.62000,23.94000,3.73700,0.00070
1774332907.211097,0.60000,0.00000,-0.60000,23.94000,3.79980,0.00070
1774332907.211097,0.58000,0.00000,-0.58000,23.96000,3.86260,0.00070
1774332907.211097,0.57000,-0.01000,-0.55000,23.94000,3.92550,0.00070
1774332907.211097,0.54000,-0.02000,-0.52000,23.94000,3.98830,0.00070
1774332907.211097,0.51000,-0.04000,-0.47000,23.96000,4.05110,0.00070
1774332907.211097,0.48000,-0.07000,-0.41000,23.94000,4.11400,0.00070
1774332907.211097,0.48000,-0.17000,-0.31000,23.94000,4.17680,0.00070
1774332907.211097,0.47000,-0.26000,-0.20000,23.94000,4.23960,0.00070
1774332907.211097,0.45000,-0.34000,-0.11000,23.94000,4.30240,0.00070
1774332907.211097,0.44000,-0.38000,-0.05000,23.94000,4.36530,0.00070
1774332907.211097,0.45000,-0.40000,-0.05000,23.93000,4.42810,0.00070
1774332907.211097,0.45000,-0.40000,-0.04000,23.94000,4.49090,0.00070
1774332907.211097,0.46000,-0.42000,-0.03000,23.94000,4.55370,0.00070
1774332907.211097,0.47000,-0.43000,-0.03000,23.94000,4.61660,0.00070
1774332907.211097,0.51000,-0.48000,-0.02000,23.94000,4.67940,0.00070
1774332907.211097,0.56000,-0.53000,-0.02000,23.96000,4.74220,0.00070
1774332907.211097,0.59000,-0.57000,-0.01000,23.94000,4.80510,0.00070
1774332907.230094,0.60000,-0.58000,-0.01000,23.94000,4.86790,0.00070
1774332907.230094,0.59000,-0.58000,0.00000,23.94000,4.93070,0.00070
1774332907.230094,0.58000,-0.57000,0.00000,23.94000,4.99350,0.00070
1774332907.230094,0.56000,-0.55000,0.00000,23.93000,5.05640,0.00070
1774332907.230094,0.52000,-0.52000,0.00000,23.93000,5.11920,0.00070
1774332907.230094,0.46000,-0.49000,0.02000,23.96000,5.18200,0.00070
1774332907.230094,0.37000,-0.49000,0.12000,23.94000,5.24490,0.00070
1774332907.230094,0.25000,-0.49000,0.24000,23.94000,5.30770,0.00070
1774332907.230094,0.15000,-0.50000,0.35000,23.94000,5.37050,0.00070
1774332907.230094,0.06000,-0.50000,0.43000,23.94000,5.43330,0.00070
1774332907.230094,0.03000,-0.52000,0.48000,23.94000,5.49620,0.00070
1774332907.230094,0.04000,-0.56000,0.51000,23.94000,5.55900,0.00070
1774332907.230094,0.04000,-0.60000,0.55000,23.94000,5.62180,0.00070
1774332907.230094,0.03000,-0.62000,0.58000,23.93000,5.68470,0.00070
1774332907.230094,0.03000,-0.64000,0.61000,23.94000,5.74750,0.00070
1774332907.230094,0.02000,-0.65000,0.62000,23.94000,5.81030,0.00070
1774332907.241784,0.02000,-0.64000,0.62000,23.96000,5.87310,0.00070
1774332907.241784,0.01000,-0.64000,0.62000,23.94000,5.93600,0.00070
1774332907.241784,0.01000,-0.61000,0.60000,23.94000,5.99880,0.00070
1774332907.241784,0.00000,-0.57000,0.58000,23.94000,6.06160,0.00070
1774332907.241784,-0.01000,-0.54000,0.55000,23.94000,6.12440,0.00070
1774332907.241784,-0.02000,-0.49000,0.51000,23.94000,6.18730,0.00070
1774332907.241784,-0.03000,-0.44000,0.47000,23.94000,6.25010,0.00070
1774332907.241784,-0.11000,-0.35000,0.46000,23.94000,0.02970,0.00070
1774332907.241784,-0.20000,-0.24000,0.45000,23.94000,0.09260,0.00070
1774332907.241784,-0.29000,-0.14000,0.44000,23.94000,0.15540,0.00070
1774332907.241784,-0.37000,-0.06000,0.43000,23.94000,0.21820,0.00070
1774332907.241784,-0.42000,-0.05000,0.47000,23.94000,0.28110,0.00070
1774332907.241784,-0.45000,-0.04000,0.49000,23.94000,0.34390,0.00070
1774332907.241784,-0.49000,-0.03000,0.53000,23.93000,0.40670,0.00070
1774332907.241784,-0.54000,-0.02000,0.56000,23.94000,0.46960,0.00070
1774332907.241784,-0.56000,-0.02000,0.58000,23.94000,0.53240,0.00070
1774332907.249285,-0.59000,-0.01000,0.61000,23.94000,0.59520,0.00070
1774332907.249285,-0.58000,-0.02000,0.60000,23.94000,0.65810,0.00070
1774332907.249285,-0.58000,-0.02000,0.60000,23.94000,0.72090,0.00070
1774332907.249285,-0.57000,-0.02000,0.60000,23.96000,0.78370,0.00070
1774332907.249285,-0.56000,-0.01000,0.58000,23.94000,0.84660,0.00070
1774332907.249285,-0.54000,-0.01000,0.56000,23.94000,0.90940,0.00070
1774332907.249285,-0.50000,0.00000,0.50000,23.94000,0.97220,0.00070
1774332907.249285,-0.49000,0.05000,0.43000,23.94000,1.03510,0.00070
1774332907.249285,-0.50000,0.19000,0.30000,23.96000,1.09790,0.00070
1774332907.249285,-0.49000,0.31000,0.18000,23.94000,1.16070,0.00070
1774332907.249285,-0.49000,0.41000,0.07000,23.96000,1.22360,0.00070
1774332907.249285,-0.51000,0.47000,0.03000,23.96000,1.28640,0.00070
1774332907.249285,-0.55000,0.51000,0.03000,23.94000,1.34920,0.00070
1774332907.249285,-0.58000,0.55000,0.03000,23.93000,1.41210,0.00070
1774332907.249285,-0.60000,0.57000,0.02000,23.94000,1.47490,0.00070
1774332907.249285,-0.63000,0.60000,0.02000,23.94000,1.53770,0.00070
1774332907.283292,-0.63000,0.61000,0.02000,23.94000,1.60060,0.00070
1774332907.283292,-0.64000,0.62000,0.01000,23.94000,1.66340,0.00070
1774332907.283292,-0.62000,0.61000,0.00000,23.96000,1.72620,0.00070
1774332907.283292,-0.60000,0.60000,0.00000,23.93000,1.78910,0.00070
1774332907.283292,-0.57000,0.58000,0.00000,23.94000,1.85190,0.00070
1774332907.283292,-0.54000,0.56000,-0.01000,23.94000,1.91470,0.00070
1774332907.283292,-0.50000,0.53000,-0.02000,23.94000,1.97750,0.00070
1774332907.283292,-0.45000,0.49000,-0.04000,23.94000,2.04040,0.00070
1774332907.283292,-0.34000,0.49000,-0.15000,23.94000,2.10320,0.00070
1774332907.283292,-0.23000,0.50000,-0.27000,23.94000,2.16600,0.00070
1774332907.283292,-0.11000,0.49000,-0.38000,23.96000,2.22890,0.00070
1774332907.283292,-0.05000,0.51000,-0.46000,23.94000,2.29170,0.00070
1774332907.283292,-0.04000,0.54000,-0.50000,23.93000,2.35450,0.00070
1774332907.283292,-0.02000,0.57000,-0.54000,23.93000,2.41740,0.00070
1774332907.283292,-0.02000,0.59000,-0.57000,23.93000,2.48020,0.00070
1774332907.283292,0.00000,0.60000,-0.60000,23.93000,2.54300,0.00070
1774332907.292295,0.00000,0.61000,-0.61000,23.94000,2.60590,0.00070
1774332907.292295,-0.01000,0.62000,-0.61000,23.94000,2.66870,0.00070
1774332907.292295,0.00000,0.61000,-0.60000,23.94000,2.73150,0.00070
1774332907.292295,0.00000,0.60000,-0.60000,23.94000,2.79440,0.00070
1774332907.292295,0.00000,0.59000,-0.58000,23.94000,2.85720,0.00070
1774332907.292295,0.00000,0.56000,-0.55000,23.93000,2.92000,0.00070
1774332907.292295,0.00000,0.52000,-0.53000,23.94000,2.98290,0.00070
1774332907.292295,0.01000,0.47000,-0.49000,23.94000,3.04570,0.00070
1774332907.292295,0.06000,0.41000,-0.48000,23.94000,3.10850,0.00070
1774332907.292295,0.17000,0.30000,-0.47000,23.94000,3.17140,0.00070
1774332907.292295,0.25000,0.19000,-0.45000,23.94000,3.23420,0.00070
1774332907.292295,0.32000,0.10000,-0.42000,23.94000,3.29700,0.00070
1774332907.292295,0.34000,0.05000,-0.40000,23.94000,3.35990,0.00070
1774332907.292295,0.36000,0.04000,-0.40000,23.94000,3.42270,0.00070
1774332907.292295,0.38000,0.04000,-0.42000,23.96000,3.48550,0.00070
1774332907.292295,0.42000,0.04000,-0.46000,23.94000,3.54840,0.00070
1774332907.305294,0.46000,0.04000,-0.50000,23.94000,3.61120,0.00070
1774332907.305294,0.50000,0.04000,-0.54000,23.94000,3.67400,0.00070
1774332907.305294,0.53000,0.04000,-0.57000,23.96000,3.73690,0.00070
1774332907.305294,0.53000,0.03000,-0.57000,23.94000,3.79970,0.00070
1774332907.305294,0.55000,0.02000,-0.57000,23.94000,3.86250,0.00070
1774332907.305294,0.54000,0.01000,-0.56000,23.94000,3.92540,0.00070
1774332907.305294,0.54000,0.00000,-0.54000,23.94000,3.98820,0.00070
1774332907.305294,0.52000,0.00000,-0.52000,23.94000,4.05100,0.00070
1774332907.305294,0.49000,0.00000,-0.48000,23.96000,4.11390,0.00150
1774332907.305294,0.47000,-0.02000,-0.45000,23.94000,4.17670,0.00150
1774332907.305294,0.46000,-0.08000,-0.38000,23.96000,4.23950,0.00150
1774332907.305294,0.48000,-0.19000,-0.28000,23.96000,4.30230,0.00150
1774332907.305294,0.49000,-0.30000,-0.19000,23.94000,4.36520,0.00150
1774332907.305294,0.51000,-0.42000,-0.08000,23.94000,4.42800,0.00150
1774332907.305294,0.56000,-0.50000,-0.05000,23.94000,4.49080,0.00150
1774332907.305294,0.60000,-0.56000,-0.04000,23.94000,4.55370,0.00150
1774332907.322323,0.61000,-0.59000,-0.02000,23.94000,4.61650,0.00150
1774332907.322323,0.64000,-0.62000,-0.01000,23.94000,4.67930,0.00150
1774332907.322323,0.65000,-0.64000,0.00000,23.94000,4.74210,0.00150
1774332907.322323,0.65000,-0.65000,0.00000,23.94000,4.80500,0.00150
1774332907.322323,0.63000,-0.62000,0.00000,23.96000,4.86780,0.00150
1774332907.322323,0.61000,-0.61000,0.00000,23.94000,4.93060,0.00150
1774332907.322323,0.59000,-0.60000,0.00000,23.93000,4.99340,0.00150
1774332907.322323,0.54000,-0.55000,0.01000,23.94000,5.05630,0.00150
1774332907.322323,0.49000,-0.52000,0.03000,23.94000,5.11910,0.00150
1774332907.322323,0.38000,-0.51000,0.12000,23.94000,5.18190,0.00150
1774332907.322323,0.27000,-0.51000,0.24000,23.96000,5.24480,0.00150
1774332907.322323,0.18000,-0.51000,0.33000,23.96000,5.30760,0.00150
1774332907.322323,0.09000,-0.51000,0.42000,23.94000,5.37040,0.00150
1774332907.322323,0.04000,-0.51000,0.47000,23.94000,5.43320,0.00150
1774332907.322323,0.03000,-0.53000,0.50000,23.94000,5.49610,0.00150
1774332907.322323,0.03000,-0.56000,0.53000,23.94000,5.55890,0.00150
1774332907.329325,0.02000,-0.57000,0.55000,23.94000,5.62170,0.00150
1774332907.329325,0.03000,-0.60000,0.56000,23.94000,5.68460,0.00150
1774332907.329325,0.02000,-0.61000,0.59000,23.94000,5.74740,0.00150
1774332907.329325,0.03000,-0.63000,0.60000,23.94000,5.81020,0.00150
1774332907.329325,0.01000,-0.62000,0.60000,23.96000,5.87300,0.00150
1774332907.329325,0.00000,-0.62000,0.61000,23.94000,5.93590,0.00150
1774332907.329325,0.00000,-0.59000,0.59000,23.94000,5.99870,0.00150
1774332907.329325,-0.01000,-0.56000,0.58000,23.94000,6.06150,0.00150
1774332907.329325,-0.02000,-0.52000,0.54000,23.94000,6.12440,0.00150
1774332907.329325,-0.04000,-0.46000,0.51000,23.94000,6.18720,0.00150
1774332907.329325,-0.13000,-0.38000,0.51000,23.94000,6.25000,0.00150
1774332907.329325,-0.24000,-0.26000,0.50000,23.94000,0.02970,0.00150
1774332907.329325,-0.32000,-0.15000,0.48000,23.96000,0.09250,0.00150
1774332907.329325,-0.40000,-0.06000,0.46000,23.94000,0.15530,0.00150
1774332907.329325,-0.42000,-0.04000,0.47000,23.94000,0.21820,0.00150
1774332907.329325,-0.43000,-0.03000,0.46000,23.96000,0.28100,0.00150
1774332907.358331,-0.42000,-0.02000,0.44000,23.94000,0.34380,0.00150
1774332907.358331,-0.41000,-0.02000,0.43000,23.94000,0.40660,0.00150
1774332907.358331,-0.42000,-0.01000,0.44000,23.94000,0.46950,0.00150
1774332907.358331,-0.43000,-0.01000,0.45000,23.94000,0.53230,0.00150
1774332907.358331,-0.45000,-0.02000,0.48000,23.94000,0.59510,0.00150
1774332907.358331,-0.47000,-0.02000,0.50000,23.93000,0.65800,0.00150
1774332907.358331,-0.49000,-0.02000,0.52000,23.94000,0.72080,0.00150
1774332907.358331,-0.50000,-0.02000,0.53000,23.94000,0.78360,0.00150
1774332907.358331,-0.50000,-0.01000,0.51000,23.96000,0.84650,0.00150
1774332907.358331,-0.48000,-0.01000,0.49000,23.94000,0.90930,0.00150
1774332907.358331,-0.45000,0.00000,0.45000,23.94000,0.97210,0.00150
1774332907.358331,-0.43000,0.02000,0.41000,23.94000,1.03500,0.00150
1774332907.358331,-0.42000,0.07000,0.35000,23.96000,1.09780,0.00150
1774332907.358331,-0.42000,0.15000,0.26000,23.94000,1.16060,0.00150
1774332907.358331,-0.43000,0.25000,0.17000,23.96000,1.22350,0.00150
1774332907.358331,-0.45000,0.36000,0.08000,23.94000,1.28630,0.00150
1774332907.367321,-0.50000,0.44000,0.05000,23.94000,1.34910,0.00150
1774332907.367321,-0.55000,0.50000,0.05000,23.94000,1.41200,0.00150
1774332907.367321,-0.59000,0.54000,0.04000,23.94000,1.47480,0.00150
1774332907.367321,-0.64000,0.59000,0.04000,23.94000,1.53760,0.00150
1774332907.367321,-0.68000,0.63000,0.04000,23.94000,1.60050,0.00150
1774332907.367321,-0.69000,0.65000,0.03000,23.93000,1.66330,0.00150
1774332907.367321,-0.69000,0.66000,0.02000,23.94000,1.72610,0.00150
1774332907.367321,-0.67000,0.66000,0.00000,23.93000,1.78900,0.00150
1774332907.367321,-0.62000,0.63000,-0.01000,23.96000,1.85180,0.00150
1774332907.367321,-0.53000,0.57000,-0.03000,23.94000,1.91460,0.00150
1774332907.367321,-0.44000,0.51000,-0.07000,23.94000,1.97750,0.00150
1774332907.367321,-0.30000,0.52000,-0.21000,23.94000,2.04030,0.00150
1774332907.367321,-0.18000,0.53000,-0.35000,23.94000,2.10310,0.00150
1774332907.367321,-0.09000,0.53000,-0.43000,23.94000,2.16600,0.00150
1774332907.367321,-0.05000,0.53000,-0.48000,23.94000,2.22880,0.00150
1774332907.367321,-0.04000,0.55000,-0.50000,23.94000,2.29160,0.00150
1774332907.383389,-0.03000,0.55000,-0.52000,23.96000,2.35450,0.00150
1774332907.383389,-0.02000,0.57000,-0.54000,23.94000,2.41730,0.00150
1774332907.383389,-0.02000,0.59000,-0.56000,23.93000,2.48010,0.00150
1774332907.383540,0.00000,0.60000,-0.59000,23.96000,2.54300,0.00150
1774332907.383540,0.00000,0.61000,-0.60000,23.93000,2.60580,0.00150
1774332907.383540,0.00000,0.61000,-0.61000,23.94000,2.66860,0.00150
1774332907.383540,0.00000,0.60000,-0.60000,23.94000,2.73140,0.00150
1774332907.383540,0.00000,0.60000,-0.60000,23.94000,2.79430,0.00150
1774332907.383540,0.00000,0.59000,-0.58000,23.96000,2.85710,0.00150
1774332907.383540,0.00000,0.55000,-0.56000,23.94000,2.91990,0.00150
1774332907.383540,0.00000,0.51000,-0.52000,23.94000,2.98280,0.00150
1774332907.383540,0.03000,0.46000,-0.50000,23.94000,3.04560,0.00150
1774332907.383540,0.11000,0.38000,-0.49000,23.94000,3.10840,0.00150
1774332907.383540,0.22000,0.27000,-0.49000,23.94000,3.17130,0.00150
1774332907.383540,0.32000,0.15000,-0.47000,23.94000,3.23410,0.00150
1774332907.383540,0.40000,0.05000,-0.46000,23.94000,3.29690,0.00150
1774332907.405679,0.43000,0.02000,-0.45000,23.93000,3.35980,0.00150
1774332907.405679,0.43000,0.02000,-0.46000,23.94000,3.42260,0.00150
1774332907.405679,0.43000,0.02000,-0.46000,23.94000,3.48540,0.00150
1774332907.405679,0.41000,0.02000,-0.44000,23.96000,3.54830,0.00150
1774332907.405679,0.39000,0.03000,-0.42000,23.94000,3.61110,0.00150
1774332907.405679,0.37000,0.04000,-0.41000,23.93000,3.67390,0.00150
1774332907.405679,0.38000,0.04000,-0.42000,23.96000,3.73680,0.00150
1774332907.405679,0.41000,0.03000,-0.44000,23.94000,3.79960,0.00150
1774332907.405679,0.43000,0.03000,-0.47000,23.94000,3.86240,0.00150
1774332907.405679,0.46000,0.02000,-0.49000,23.94000,3.92530,0.00150
1774332907.405679,0.47000,0.01000,-0.48000,23.96000,3.98810,0.00150
1774332907.405679,0.47000,0.00000,-0.47000,23.94000,4.05090,0.00150
1774332907.405679,0.44000,0.00000,-0.44000,23.94000,4.11380,0.00150
1774332907.405679,0.42000,-0.02000,-0.40000,23.96000,4.17660,0.00150
1774332907.405679,0.40000,-0.06000,-0.33000,23.94000,4.23940,0.00150
1774332907.405679,0.41000,-0.16000,-0.25000,23.94000,4.30220,0.00150
1774332907.409195,0.41000,-0.25000,-0.15000,23.94000,4.36510,0.00150
1774332907.409195,0.42000,-0.34000,-0.07000,23.94000,4.42790,0.00150
1774332907.409195,0.48000,-0.41000,-0.06000,23.96000,4.49070,0.00150
1774332907.409195,0.53000,-0.48000,-0.05000,23.94000,4.55360,0.00150
1774332907.409195,0.56000,-0.52000,-0.04000,23.94000,4.61640,0.00150
1774332907.409195,0.62000,-0.59000,-0.02000,23.93000,4.67920,0.00150
1774332907.409195,0.65000,-0.62000,-0.02000,23.94000,4.74200,0.00150
1774332907.409195,0.67000,-0.65000,-0.02000,23.94000,4.80490,0.00150
1774332907.409195,0.67000,-0.65000,-0.02000,23.94000,4.86770,0.00150
1774332907.409195,0.67000,-0.65000,-0.01000,23.94000,4.93050,0.00150
1774332907.409195,0.65000,-0.63000,-0.01000,23.94000,4.99340,0.00150
1774332907.409195,0.60000,-0.60000,0.00000,23.94000,5.05620,0.00150
1774332907.409195,0.54000,-0.56000,0.02000,23.96000,5.11900,0.00150
1774332907.409195,0.43000,-0.52000,0.08000,23.94000,5.18180,0.00150
1774332907.409195,0.31000,-0.53000,0.22000,23.96000,5.24470,0.00150
1774332907.409195,0.20000,-0.53000,0.33000,23.94000,5.30750,0.00150
1774332907.436228,0.09000,-0.53000,0.43000,23.94000,5.37030,0.00150
1774332907.436228,0.05000,-0.54000,0.49000,23.94000,5.43320,0.00150
1774332907.436228,0.03000,-0.56000,0.53000,23.94000,5.49600,0.00150
1774332907.436228,0.03000,-0.60000,0.57000,23.94000,5.55880,0.00150
1774332907.436228,0.02000,-0.62000,0.60000,23.94000,5.62160,0.00150
1774332907.436228,0.01000,-0.64000,0.63000,23.94000,5.68450,0.00150
1774332907.436228,0.03000,-0.66000,0.63000,23.94000,5.74730,0.00150
1774332907.436228,0.01000,-0.66000,0.64000,23.94000,5.81010,0.00150
1774332907.436228,0.01000,-0.64000,0.63000,23.93000,5.87290,0.00150
1774332907.436228,0.00000,-0.63000,0.63000,23.94000,5.93580,0.00150
1774332907.445194,-0.01000,-0.60000,0.61000,23.94000,5.99860,0.00150
1774332907.445194,-0.02000,-0.56000,0.58000,23.94000,6.06140,0.00150
1774332907.445194,-0.03000,-0.52000,0.56000,23.94000,6.12430,0.00150
1774332907.445194,-0.07000,-0.46000,0.53000,23.93000,6.18710,0.00150
1774332907.445194,-0.18000,-0.36000,0.54000,23.96000,6.24990,0.00150
1774332907.445194,-0.29000,-0.24000,0.53000,23.94000,0.02960,0.00150
1774332907.445194,-0.37000,-0.13000,0.51000,23.94000,0.09240,0.00150
1774332907.445194,-0.44000,-0.05000,0.49000,23.94000,0.15520,0.00150
1774332907.445194,-0.45000,-0.03000,0.49000,23.94000,0.21810,0.00150
1774332907.445194,-0.47000,-0.02000,0.50000,23.94000,0.28090,0.00150
1774332907.445194,-0.48000,-0.01000,0.49000,23.94000,0.34370,0.00150
1774332907.445194,-0.48000,-0.01000,0.49000,23.94000,0.40660,0.00150
1774332907.445194,-0.48000,0.00000,0.48000,23.94000,0.46940,0.00150
1774332907.445194,-0.46000,0.00000,0.46000,23.93000,0.53220,0.00150
1774332907.445194,-0.44000,0.00000,0.45000,23.94000,0.59500,0.00150
1774332907.445194,-0.42000,-0.01000,0.43000,23.94000,0.65790,0.00150
1774332907.445194,-0.41000,-0.01000,0.43000,23.94000,0.72070,0.00150
1774332907.445194,-0.41000,-0.01000,0.43000,23.94000,0.78350,0.00150
1774332907.445194,-0.41000,-0.01000,0.43000,23.94000,0.84640,0.00150
1774332907.445194,-0.41000,-0.01000,0.42000,23.94000,0.90920,0.00150
1774332907.445194,-0.38000,-0.01000,0.40000,23.94000,0.97200,0.00150
1774332907.445194,-0.38000,0.01000,0.36000,23.94000,1.03490,0.00150
1774332907.462194,-0.38000,0.10000,0.27000,23.94000,1.09770,0.00150
1774332907.462194,-0.38000,0.21000,0.17000,23.96000,1.16050,0.00150
1774332907.462194,-0.36000,0.28000,0.08000,23.94000,1.22340,0.00150
1774332907.462194,-0.36000,0.31000,0.05000,23.96000,1.28620,0.00150
1774332907.462194,-0.39000,0.33000,0.05000,23.94000,1.34900,0.00150
1774332907.462194,-0.42000,0.37000,0.05000,23.94000,1.41190,0.00150
1774332907.462194,-0.48000,0.42000,0.05000,23.93000,1.47470,0.00150
1774332907.462194,-0.55000,0.49000,0.05000,23.94000,1.53750,0.00150
1774332907.462194,-0.60000,0.55000,0.05000,23.96000,1.60040,0.00150
1774332907.462194,-0.64000,0.60000,0.04000,23.94000,1.66320,0.00150
1774332907.462194,-0.65000,0.61000,0.03000,23.94000,1.72600,0.00150
1774332907.462194,-0.66000,0.63000,0.02000,23.94000,1.78890,0.00150
1774332907.462194,-0.65000,0.64000,0.00000,23.94000,1.85170,0.00150
1774332907.462194,-0.61000,0.62000,0.00000,23.94000,1.91450,0.00150
1774332907.462194,-0.55000,0.58000,-0.02000,23.96000,1.97740,0.00150
1774332907.462194,-0.47000,0.53000,-0.06000,23.94000,2.04020,0.00150
1774332907.488954,-0.32000,0.53000,-0.20000,23.94000,2.10300,0.00150
1774332907.488954,-0.20000,0.53000,-0.32000,23.96000,2.16590,0.00150
1774332907.488954,-0.09000,0.52000,-0.43000,23.94000,2.22870,0.00150
1774332907.488954,-0.06000,0.54000,-0.48000,23.94000,2.29150,0.00150
1774332907.488954,-0.05000,0.57000,-0.51000,23.96000,2.35440,0.00150
1774332907.488954,-0.04000,0.59000,-0.55000,23.94000,2.41720,0.00150
1774332907.488954,-0.01000,0.61000,-0.59000,23.94000,2.48000,0.00150
1774332907.488954,0.00000,0.63000,-0.62000,23.96000,2.54290,0.00150
1774332907.488954,0.00000,0.64000,-0.63000,23.93000,2.60570,0.00150
1774332907.488954,0.00000,0.64000,-0.63000,23.94000,2.66850,0.00150
1774332907.488954,-0.01000,0.64000,-0.62000,23.94000,2.73140,0.00150
1774332907.488954,0.00000,0.64000,-0.64000,23.93000,2.79420,0.00150
1774332907.488954,-0.01000,0.62000,-0.60000,23.94000,2.85700,0.00150
1774332907.488954,-0.01000,0.60000,-0.59000,23.94000,2.91990,0.00150
1774332907.488954,0.00000,0.56000,-0.55000,23.94000,2.98270,0.00150
1774332907.488954,0.00000,0.52000,-0.52000,23.94000,3.04550,0.00150
1774332907.497510,0.05000,0.45000,-0.50000,23.94000,3.10840,0.00150
1774332907.497510,0.17000,0.33000,-0.50000,23.94000,3.17120,0.00150
1774332907.497510,0.28000,0.20000,-0.49000,23.94000,3.23400,0.00150
1774332907.497510,0.39000,0.08000,-0.48000,23.94000,3.29690,0.00150
1774332907.497510,0.46000,0.03000,-0.49000,23.93000,3.35970,0.00150
1774332907.497510,0.49000,0.03000,-0.52000,23.94000,3.42250,0.00150
1774332907.497510,0.52000,0.02000,-0.54000,23.94000,3.48530,0.00150
1774332907.497510,0.54000,0.02000,-0.57000,23.94000,3.54820,0.00150
1774332907.497510,0.56000,0.02000,-0.59000,23.94000,3.61100,0.00150
1774332907.497510,0.57000,0.02000,-0.59000,23.94000,3.67380,0.00150
1774332907.497510,0.57000,0.02000,-0.59000,23.94000,3.73670,0.00150
1774332907.497510,0.56000,0.01000,-0.58000,23.93000,3.79950,0.00150
1774332907.497510,0.55000,0.00000,-0.56000,23.94000,3.86230,0.00150
1774332907.497510,0.54000,0.00000,-0.54000,23.94000,3.92520,0.00150
1774332907.497510,0.52000,-0.01000,-0.51000,23.94000,3.98800,0.00150
1774332907.497510,0.49000,-0.02000,-0.47000,23.94000,4.05080,0.00150
1774332907.505477,0.46000,-0.03000,-0.42000,23.96000,4.11370,0.00070
1774332907.505477,0.46000,-0.12000,-0.33000,23.94000,4.17650,0.00070
1774332907.505477,0.45000,-0.22000,-0.22000,23.94000,4.23930,0.00070
1774332907.505477,0.43000,-0.30000,-0.12000,23.96000,4.30220,0.00070
1774332907.505477,0.40000,-0.34000,-0.06000,23.96000,4.36500,0.00070
1774332907.505477,0.40000,-0.35000,-0.05000,23.96000,4.42780,0.00070
1774332907.505477,0.39000,-0.34000,-0.05000,23.94000,4.49060,0.00070
